symbol,name,mktcap,nmc,turnoverratio
SZ002947,恒铭达,694927.18519,278447.049454,6.25061
SZ002948,青岛银行,2250335.31,301921.060774,1.1117
SZ002949,华阳国际,324625.68,142990.632,1.24073
SZ002950,奥美医疗,1594562.294826,562831.447816,7.21434
SZ002951,金时科技,712395,126061.665494,4.43079
SZ002952,亚世光电,290553.12,123682.982384,2.77615
SZ002953,日丰股份,417292.2831,127796.158975,9.33518
SZ002955,鸿合科技,730171.344688,282864.656912,2.18882
SZ002956,西麦食品,641520,279966.86586,6.13297
SZ002957,科瑞技术,1031150,103115,7.13457
SZ002958,青农商行,2466666.666864,1195332.178848,1.68505
SZ002959,小熊电器,1860300,465075,8.03136
SZ002960,青鸟消防,579578.34,141240,3.06175
SZ002961,瑞达期货,1299400,131400,10.29828
SZ002962,五方光电,595607.04,148901.76,3.64709
SZ002963,豪尔赛,375899.825,93975,1.75951
SZ002965,祥鑫科技,562412.4,140621.76,5.2359
SZ002966,苏州银行,2773333.333888,277333.333888,3.92737
SZ002967,广电计量,1324267.216,331076.816,2.91103
SZ002968,新大正,659506.568,164876.642,3.55933
SZ002969,嘉美包装,733525.66595,73352.587,2.36925
SZ002970,锐明技术,1092787.2,273196.8,6.49978
SZ002971,和远气体,366400,91600,3.46677
SZ002972,科安达,422815.36,105703.84,2.94964
SZ002973,侨银环保,964437.6,96500.4,3.64789
SZ002975,博杰股份,1213444.3156,303361.5156,13.85123
SZ002976,瑞玛工业,359200,89800,11.83318
SZ002977,天箭科技,563348.5,141034.1,6.98337
SZ002978,安宁股份,1402297,141978.2,13.1466
SZ002979,雷赛智能,572416,143104,11.70412
SZ002980,华盛昌,850000.425,212500.425,13.76112
SZ002981,朝阳科技,475776,118944,33.39584
SZ002982,湘佳股份,1071370.08,269525.08,5.9288
SZ002983,芯瑞达,627075.68,156768.92,13.46015
SZ002985,北摩高科,1456552,364138,10.05084
SZ002986,宇新股份,599568.6,149918.6,7.4275
SZ002987,京北方,878983.891922,219770.07,13.85078
SZ002988,豪美新材,456927.51,114274.360746,15.63574
SZ002989,中天精装,943979,235994.75,55.70573
SZ002990,盛视科技,1124293.44,281073.36,14.68869
SZ003816,中国广核,15351577.7744,767579.0544,1.51792
SZ300001,特锐德,2203632.295675,2086894.116513,1.13551
SZ300002,神州泰岳,1311970.537296,1090331.574534,5.28103
SZ300003,乐普医疗,6531539.608386,5554605.561726,1.38844
SZ300004,南风股份,266396.44689,232330.546335,0.59855
SZ300005,探路者,362317.89626,289592.13316,1.73844
SZ300006,莱美药业,418304.220575,345745.074385,1.42612
SZ300007,汉威科技,454478.372106,374428.673487,10.32396
SZ300008,天海防务,333125.616195,257830.505371,8.21043
SZ300009,安科生物,2250159.36632,1566676.53952,4.61007
SZ300010,立思辰,1512621.535074,1267220.516484,3.31288
SZ300011,鼎汉技术,329045.077943,277246.107296,0.76016
SZ300012,华测检测,3115549.537322,2826430.095698,0.94365
SZ300013,新宁物流,264438.77208,242147.062992,2.09216
SZ300014,亿纬锂能,8061062.3979,7783335.22212,2.68807
SZ300015,爱尔眼科,18645725.77485,15360858.5389,0.92931
SZ300016,北陆药业,550439.131788,451064.082021,10.01872
SZ300017,网宿科技,2085951.372628,1891619.973165,2.79579
SZ300018,中元股份,288062.968992,233749.742379,3.27472
SZ300019,硅宝科技,406016.693877,334295.489874,6.35853
SZ300020,银江股份,710875.369224,665628.901368,3.95756
SZ300021,大禹节水,360407.030524,293089.008068,1.21703
SZ300022,吉峰科技,157799.7577,143277.89261,6.66356
SZ300023,宝德股份,335073.1815,153073.37464,6.42335
SZ300024,机器人,2153130.67146,2087382.91746,1.38387
SZ300025,华星创业,208265.853132,193984.242552,8.40799
SZ300026,红日药业,1638109.136165,1450338.519275,4.20118
SZ300027,华谊兄弟,1087304.36841,862383.95607,0.85594
SZ300028,金亚退,21326.76,21326.76,0.00166
SZ300029,天龙光电,111600,111600,1.96468
SZ300030,阳普医疗,284092.1498,234039.78716,3.68141
SZ300031,宝通科技,966129.80241,789120.69648,4.53797
SZ300032,金龙机电,312432.977512,312432.977512,2.40964
SZ300033,同花顺,6733440,3367817.41545,6.69029
SZ300034,钢研高纳,850334.589144,763114.770297,2.14225
SZ300035,中科电气,600867.843264,401265.888192,5.94225
SZ300036,超图软件,1084733.666571,907354.844926,2.11211
SZ300037,新宙邦,2088881.962605,1305522.53388,4.28209
SZ300038,数知科技,1006599.498657,997285.481917,1.93662
SZ300039,上海凯宝,550196,481950.243616,1.52597
SZ300040,九洲电气,218182.01646,158004.983088,3.12906
SZ300041,回天新材,663259.937896,502430.185734,4.99625
SZ300042,朗科科技,358716,300395.97241,6.28525
SZ300043,星辉娱乐,511365.542811,378322.048422,7.24576
SZ300044,赛为智能,555368.813424,386774.476164,6.86366
SZ300045,华力创通,831481.31745,578815.83315,7.90902
SZ300046,台基股份,429436.8,429436.8,4.99784
SZ300047,天源迪科,463002.631872,375345.086226,1.85322
SZ300048,合康新能,435643.346587,426008.353912,1.07579
SZ300049,福瑞股份,249900.445,216922.74825,3.15025
SZ300050,世纪鼎利,297230.29336,197993.2422,2.04
SZ300051,三五互联,283416.48475,281470.085425,4.62927
SZ300052,中青宝,304602.5801,301108.750176,6.75104
SZ300053,欧比特,799056.045256,701412.084454,2.28025
SZ300054,鼎龙股份,1396629.321173,1020702.034973,3.74797
SZ300055,万邦达,535549.400485,534258.36766,1.09537
SZ300056,中创环保,204309.93479,173398.25931,0.78223
SZ300057,万顺新材,335892.318864,248137.34448,0.76556
SZ300058,蓝色光标,2075034.515722,1933324.80229,10.56511
SZ300059,东方财富,14626595.65059,11879365.42254,7.69013
SZ300061,旗天科技,340748.018856,232989.318576,0.61696
SZ300062,中能电气,161084,101223.080525,2.40427
SZ300063,天龙集团,539281.404,430835.94,21.53954
SZ300064,豫金刚石,243506.27219,122342.32313,2.01342
SZ300065,海兰信,403748.47149,335607.3825,0.78206
SZ300066,三川智慧,521056.664262,499021.107114,0.90796
SZ300067,安诺其,329396.742288,229690.32111,1.23844
SZ300068,南都电源,941851.08085,882182.05898,1.41462
SZ300069,金利华电,203112,160402.184992,3.02917
SZ300070,碧水源,2693071.701494,1856206.240473,2.52222
SZ300071,华谊嘉信,157104.42228,149539.111722,1.79466
SZ300072,三聚环保,977483.645632,902881.48704,1.06677
SZ300073,当升科技,1434197.586532,1413796.570668,6.35715
SZ300074,华平股份,245579.0962,226087.583038,1.24655
SZ300075,数字政通,566599.157852,432625.222848,3.45004
SZ300076,GQY视讯,207336,186965.026752,1.52543
SZ300077,国民技术,409289.41,400071.6178,2.75526
SZ300078,思创医惠,1129365.494334,1017672.525144,1.86358
SZ300079,数码科技,692027.489208,612540.875364,1.25159
SZ300080,易成新能,943212.797868,233827.09175,1.04643
SZ300081,恒信东方,471479.667516,328458.388797,1.6875
SZ300082,奥克股份,451045.53,448394.657763,0.67774
SZ300083,劲胜智能,817065.065828,704133.699924,12.72783
SZ300084,海默科技,147750.043392,126624.837504,1.88957
SZ300085,银之杰,1023215.49468,601009.206936,5.68612
SZ300086,康芝药业,221400,214321.01544,1.06824
SZ300087,荃银高科,578793.945495,529888.43143,3.76667
SZ300088,长信科技,2664632.100312,2630659.818696,6.74779
SZ300089,文化长城,164040.39267,94755.602447,1.68831
SZ300090,盛运环保,42238.493504,36528.492576,0
SZ300091,金通灵,446586.027294,358753.304745,2.74104
SZ300092,科新机电,178099.631,128587.792855,2.75228
SZ300093,金刚玻璃,240408,220176.999,0.89581
SZ300094,国联水产,346673.673255,329904.768297,0.71408
SZ300095,华伍股份,314708.719674,230754.464139,2.32897
SZ300096,易联众,331530,290298.522909,1.30102
SZ300097,智云股份,474952.755174,357747.468486,19.41447
SZ300098,高新兴,1038915.001898,806386.873676,2.32305
SZ300099,精准信息,373040.407545,252144.640722,1.28295
SZ300100,双林股份,225543.908304,188282.022812,1.04157
SZ300101,振芯科技,638746.68,630111.781728,3.41523
SZ300102,乾照光电,328994.852115,328769.908365,2.08798
SZ300103,达刚控股,279806.481,214105.389734,0.59335
SZ300104,乐视退,211440.330176,210174.56764,0.03424
SZ300105,龙源技术,209392.128,209392.128,0.3715
SZ300106,西部牧业,149411.94317,149411.94317,2.31253
SZ300107,建新股份,304488.661188,185615.66405,0.86623
SZ300108,吉药控股,189814.18209,125839.63074,1.4474
SZ300109,新开源,471034.577214,271226.587428,2.0819
SZ300110,华仁药业,482342.896656,480407.48256,0.85455
SZ300111,向日葵,273231.2,272606.46118,0.54484
SZ300112,万讯自控,214439.82525,160243.54725,1.09379
SZ300113,顺网科技,1762101.01512,1227779.806482,5.23512
SZ300114,中航电测,664605.561375,664605.561375,1.49976
SZ300115,长盈精密,1979855.930112,1970521.031552,5.39771
SZ300116,坚瑞沃能,684973.23152,600373.73344,0.55758
SZ300117,嘉寓股份,208577.16,207856.935,1.67186
SZ300118,东方日升,1257397.117695,972029.855025,4.44387
SZ300119,瑞普生物,844986.844207,507527.162512,2.95714
SZ300120,经纬辉开,313710.712425,158711.758425,2.18145
SZ300121,阳谷华泰,299355.101388,287500.13229,1.4788
SZ300122,智飞生物,15342400,8397749.180725,1.46622
SZ300123,亚光科技,1096302.335424,629091.83264,3.65615
SZ300124,汇川技术,6026296.01088,4807412.83908,1.08433
SZ300125,聆达股份,326564.99385,324445.37175,0.73229
SZ300126,锐奇股份,193924.9488,134402.693502,3.1844
SZ300127,银河磁体,520265.6396,366300.9854,1.49477
SZ300128,锦富技术,341364.008544,336165.60432,1.33734
SZ300129,泰胜风能,274716.543792,216066.0951,0.60053
SZ300130,新国都,648136.91255,469165.71225,1.93104
SZ300131,英唐智控,647063.48773,514095.267015,2.91695
SZ300132,青松股份,1200017.398178,1068871.274001,2.10411
SZ300133,华策影视,1272863.433225,1041513.1166,1.26739
SZ300134,大富科技,1131292.060844,1050104.140844,1.4549
SZ300135,宝利国际,209203.2,161028.829381,0.59252
SZ300136,信维通信,4702747.03493,3940269.872385,3.05883
SZ300137,先河环保,379110.3944,325557.911632,0.82071
SZ300138,晨光生物,618335.981072,491096.366216,2.28782
SZ300139,晓程科技,194814,161356.561875,3.50551
SZ300140,中环装备,391782.795684,347831.695442,0.85776
SZ300141,和顺电气,277429.1256,179831.195034,6.72412
SZ300142,沃森生物,8351357.697088,8030360.256968,2.56795
SZ300143,盈康生命,820418.958792,779978.230776,2.32013
SZ300144,宋城演艺,4818881.11572,4070651.01874,0.87988
SZ300145,中金环境,596265.85316,547558.67114,1.02601
SZ300146,汤臣倍健,3364379.169804,1897851.781758,3.55575
SZ300147,香雪制药,643616.473955,633821.651722,2.5594
SZ300148,天舟文化,354872.46732,327779.76,7.03666
SZ300149,量子生物,915591.266144,739298.446584,4.32354
SZ300150,世纪瑞尔,259787.087532,221391.504216,0.4459
SZ300151,昌红科技,874852.5,536600.27803,5.15941
SZ300152,科融环境,165369.6,165301.566,0.89784
SZ300153,科泰电源,168640,167242.072422,0.54114
SZ300154,瑞凌股份,241927.848,169542.00765,0.75607
SZ300155,安居宝,333086.179026,172810.321823,1.92246
SZ300156,神雾环保,32320.78128,23097.6,0
SZ300157,恒泰艾普,198679.598703,197272.516329,1.1257
SZ300158,振东制药,549585.07912,538264.728792,2.63655
SZ300159,新研股份,596144.0808,568187.462,0.60801
SZ300160,秀强股份,460165.802712,433838.33004,7.86502
SZ300161,华中数控,387167.599791,376499.184831,1.91822
SZ300162,雷曼光电,244657.021,168363.9293,1.27854
SZ300163,先锋新材,218040,168094.04732,3.29437
SZ300164,通源石油,205412.1156,144245.4,1.12745
SZ300165,天瑞仪器,245656.32,169925.997108,5.75672
SZ300166,东方国信,1513520.979335,1172242.587298,4.13925
SZ300167,迪威迅,142614,142614,2.59254
SZ300168,万达信息,2536681.051632,2518575.02976,2.72624
SZ300169,天晟新材,256875.65992,213318.13252,2.92206
SZ300170,汉得信息,817715.668575,742477.898325,2.02119
SZ300171,东富龙,923027.11176,628552.087163,5.82283
SZ300172,中电环保,251579.9,167290.675862,0.63552
SZ300173,智慧松德,450339.247544,323158.613558,1.75363
SZ300174,元力股份,403185.6,399199.26708,0.92504
SZ300175,朗源股份,369107.2,369107.2,3.70616
SZ300176,派生科技,215328.1248,208429.68268,1.32509
SZ300177,中海达,728977.636772,545247.084382,5.98293
SZ300178,腾邦国际,175704.863505,166581.765555,6.90579
SZ300179,四方达,283250.516427,194262.063024,1.27681
SZ300180,华峰超纤,1465228.0659,894779.62808,2.61318
SZ300181,佐力药业,362131.78456,275964.23561,1.82249
SZ300182,捷成股份,1161307.323957,895296.487536,6.79549
SZ300183,东软载波,694467.596394,397192.208634,3.21667
SZ300184,力源信息,783475.21763,663958.56611,2.16195
SZ300185,通裕重工,643745.553816,591494.32028,2.65724
SZ300187,永清环保,310004.579365,305663.614971,0.81071
SZ300188,美亚柏科,1625721.649023,1210601.396664,1.52839
SZ300189,神农科技,420864,395813.446428,1.61071
SZ300190,维尔利,627811.750557,584051.081211,1.33897
SZ300191,潜能恒信,563840,364769.24,1.24856
SZ300192,科斯伍德,538503.451395,312498.450257,5.2423
SZ300193,佳士科技,373079.36416,334492.2016,0.45127
SZ300194,福安药业,672187.49583,531779.79218,6.26301
SZ300195,长荣股份,251420.5054,175604.1379,1.67195
SZ300196,长海股份,453388.221468,275535.2691,0.59795
SZ300197,铁汉生态,595967.82762,450406.282828,0.86687
SZ300198,纳川股份,399209.28498,336454.436583,2.33496
SZ300199,翰宇药业,529066.90208,362909.13528,1.13937
SZ300200,高盟新材,437554.879611,344881.2573,4.9659
SZ300201,海伦哲,405959.39202,354534.52164,2.89148
SZ300202,聚龙股份,590167.296,479511.149244,2.05627
SZ300203,聚光科技,861140.6122,860070.1747,5.25746
SZ300204,舒泰神,535062.827456,525074.760012,0.88528
SZ300205,天喻信息,460159.92,455808.00316,1.79738
SZ300206,理邦仪器,1028484.223728,601894.49892,5.50552
SZ300207,欣旺达,2884070.738378,2547017.721246,7.83423
SZ300208,青岛中程,442190.25,405593.75773,0.35475
SZ300209,天泽信息,597489.89136,435891.357434,5.63727
SZ300210,森远股份,158824.144584,131298.519064,1.67174
SZ300211,亿通科技,199160.790234,195410.488966,1.07351
SZ300212,易华录,2609945.98821,2474774.237496,0.99948
SZ300213,佳讯飞鸿,384322.445356,350361.298992,2.31763
SZ300214,日科化学,349166.34348,296791.39204,0.83935
SZ300215,电科院,475468.199349,344593.658574,0.70079
SZ300216,千山药机,137706.70452,113804.662662,0
SZ300217,东方电热,297997.527204,205723.029798,2.04046
SZ300218,安利股份,156881.601,156367.832862,0.48854
SZ300219,鸿利智汇,671838.387194,595682.715381,0.95609
SZ300220,金运激光,631890,627635.018235,0.65356
SZ300221,银禧科技,206256.261528,192609.177888,1.93111
SZ300222,科大智能,594295.4838,443002.52606,1.23562
SZ300223,北京君正,4507504.954425,1267230.224304,6.29521
SZ300224,正海磁材,690622.340152,683588.381612,0.67284
SZ300225,金力泰,309954.06,308323.968144,2.25556
SZ300226,上海钢联,1429879.41318,1373860.637231,1.62819
SZ300227,光韵达,440990.60474,309777.42376,9.72924
SZ300228,富瑞特装,192878.589936,171394.044336,1.93319
SZ300229,拓尔思,856835.11185,834281.26262,1.25598
SZ300230,永利股份,359130.65804,244071.5376,1.44543
SZ300231,银信科技,404963.80152,328552.896116,3.8173
SZ300232,洲明科技,809684.663656,566450.898664,2.77342
SZ300233,金城医药,1210908.89304,1131530.28912,3.65289
SZ300234,开尔新材,297137.393966,183836.743741,2.2817
SZ300235,方直科技,283634.5421,181183.28098,13.95917
SZ300236,上海新阳,1774411.63218,1746089.493225,5.1947
SZ300237,美晨生态,322582.09722,319646.311722,0.55635
SZ300238,冠昊生物,453946.560112,440757.226512,1.77532
SZ300239,东宝生物,240463.20968,232297.1664,0.94667
SZ300240,飞力达,199230.06375,197072.11118,0.46513
SZ300241,瑞丰光电,305403.12891,242805.47127,3.21478
SZ300242,佳云科技,425786.555304,395344.727954,20.05321
SZ300243,瑞丰高材,175403.752505,141755.365505,1.28989
SZ300244,迪安诊断,2138099.288016,1576730.318988,2.17865
SZ300245,天玑科技,315651.695451,310116.029149,1.58611
SZ300246,宝莱特,488664.36,360436.678425,17.6656
SZ300247,融捷健康,200206.037937,171669.610563,0.95358
SZ300248,新开普,554218.55424,399738.039552,2.3966
SZ300249,依米康,277356.102996,193541.3385,2.64517
SZ300250,初灵信息,291266.630248,206498.390848,2.43755
SZ300251,光线传媒,3314977.52816,3145930.88416,0.72204
SZ300252,金信诺,547758.034632,389942.66016,2.33584
SZ300253,卫宁健康,3862217.343608,3125138.87946,1.76364
SZ300254,仟源医药,141649.44,109940.11384,1.88378
SZ300255,常山药业,555370.325532,404926.8597,3.61139
SZ300256,星星科技,592004.692728,508252.580622,3.26636
SZ300257,开山股份,1133418,1080212.258693,0.56074
SZ300258,精锻科技,455220,423724.995092,0.53999
SZ300259,新天科技,687759.90543,408116.76867,1.89915
SZ300260,新莱应材,393177.18,247619.549562,7.71116
SZ300261,雅本化学,519223.804869,500536.106224,6.2481
SZ300262,巴安水务,275274.236589,188435.402889,1.02192
SZ300263,隆华科技,716884.350336,567123.139184,2.63953
SZ300264,佳创视讯,194570.1,151865.587395,2.15237
SZ300265,通光线缆,382933.058828,382136.977328,5.48935
SZ300266,兴源环境,535035.421494,529723.258272,0.6212
SZ300267,尔康制药,858043.62592,590792.770464,0.75568
SZ300268,佳沃股份,158522,158306.486975,0.91804
SZ300269,联建光电,201181.053865,143418.24717,1.04646
SZ300270,中威电子,209541.771376,134219.625232,3.51364
SZ300271,华宇软件,2184464.01752,1801856.03433,1.03725
SZ300272,开能健康,264588.888686,170943.94127,4.79543
SZ300273,和佳医疗,587146.419464,445076.226404,3.79008
SZ300274,阳光电源,1842868.25525,1362456.739765,2.14293
SZ300275,梅安森,201996.1,150494.700756,2.41431
SZ300276,三丰智能,726784.609498,329565.729144,2.0512
SZ300277,海联讯,437510,436714.15625,7.84538
SZ300278,华昌达,225735.329736,114101.238384,4.09861
SZ300279,和晶科技,244673.38891,239547.260065,1.34694
SZ300280,紫天科技,743557.633472,680463.113372,6.07925
SZ300281,金明精机,305814.2134,237242.51093,2.13405
SZ300282,三盛教育,221605.274595,220098.056579,1.51421
SZ300283,温州宏丰,171131.23755,97769.226919,0.65547
SZ300284,苏交科,737297.13882,511050.144891,0.80853
SZ300285,国瓷材料,2947823.64054,2307683.90502,3.57736
SZ300286,安科瑞,229206.65625,183586.343044,0.72847
SZ300287,飞利信,617167.73744,495765.52311,2.438
SZ300288,朗玛信息,398432.912958,252928.514358,1.7239
SZ300289,利德曼,254736.450925,252656.5063,1.41643
SZ300290,荣科科技,339999.446061,310071.644583,1.43464
SZ300291,华录百纳,458595.719736,390438.013779,3.58772
SZ300292,吴通控股,680770.154184,549815.40591,5.40875
SZ300293,蓝英装备,383400,383400,13.80527
SZ300294,博雅生物,1683900.417618,1628997.626202,3.00477
SZ300295,三六五网,234810.8502,203941.363515,1.84386
SZ300296,利亚德,1525727.5326,1105248.9204,1.99209
SZ300297,蓝盾股份,514920.093012,410881.342956,3.77855
SZ300298,三诺生物,1789221.13311,1391844.16635,2.39918
SZ300299,富春股份,586410.763125,513241.24335,16.81076
SZ300300,汉鼎宇佑,418951.67184,418846.68072,2.77356
SZ300301,长方集团,197527.19225,159593.42475,0.56796
SZ300302,同有科技,556650.6268,297774.26548,2.05644
SZ300303,聚飞光电,766813.9314,685605.204,5.87621
SZ300304,云意电气,333423.86693,324889.84759,0.84323
SZ300305,裕兴股份,298281.849,240270.964527,0.55203
SZ300306,远方信息,251326.864296,138948.04458,1.28761
SZ300307,慈星股份,352078,348225.015969,0.3494
SZ300308,中际旭创,4480103.384352,2500810.809282,1.56233
SZ300309,吉艾科技,296851.461275,256878.79328,1.55167
SZ300310,宜通世纪,504308.679732,395680.425712,2.82993
SZ300311,任子行,495031.861688,371577.702496,2.74583
SZ300312,邦讯技术,141777.72,92861.948393,21.19283
SZ300313,天山生物,152732.969248,89900.080776,1.34735
SZ300314,戴维医疗,321120,211130.43252,1.81923
SZ300315,掌趣科技,1841999.440256,1758330.205128,2.32268
SZ300316,晶盛机电,2931204.728648,2752351.15533,2.44528
SZ300317,珈伟新能,253879.43042,209857.033848,0.84915
SZ300318,博晖创新,489323.396505,441590.695419,5.63545
SZ300319,麦捷科技,787588.61023,743829.85065,4.99447
SZ300320,海达股份,321660.292185,248257.05901,1.1142
SZ300321,同大股份,176978.4,164905.352082,1.3427
SZ300322,硕贝德,680932.7289,631591.239078,2.75931
SZ300323,华灿光电,585398.525944,446323.648464,1.84375
SZ300324,旋极信息,1171013.74946,817105.823748,2.62782
SZ300325,德威新材,296694.210075,293977.46156,3.55424
SZ300326,凯利泰,2015658.016404,1990001.000324,4.52682
SZ300327,中颖电子,853703.738745,850915.22334,2.28496
SZ300328,宜安科技,827817.8964,816298.5039,2.59634
SZ300329,海伦钢琴,179787.78042,178465.637929,0.92637
SZ300330,华虹计通,174720,174672.76216,3.74359
SZ300331,苏大维格,702785.846669,514300.327739,6.93093
SZ300332,天壕环境,405772.595999,384934.25318,2.68921
SZ300333,兆日科技,300720,297292.209965,2.5049
SZ300334,津膜科技,231079.99734,223880.246505,8.959
SZ300335,迪森股份,165855.371366,124486.36585,1.09453
SZ300336,新文化,435364.30368,398264.77548,5.98853
SZ300337,银邦股份,295891.2,255001.26852,1.30995
SZ300338,开元股份,259183.26446,181887.144375,3.07305
SZ300339,润和软件,755793.888109,716742.918658,2.35532
SZ300340,科恒股份,229116.2976,185607.49968,3.33405
SZ300341,麦克奥迪,451494.55236,451033.77711,5.12757
SZ300342,天银机电,834323.133504,801925.775196,3.59945
SZ300343,联创股份,274976.245908,195343.686954,6.58819
SZ300344,太空智造,201422.634784,125228.962726,1.29076
SZ300345,红宇新材,288607.245882,288607.245882,0.87568
SZ300346,南大光电,1697955.496185,1552054.12518,11.73943
SZ300347,泰格医药,6752594.5055,4858613.4878,3.19922
SZ300348,长亮科技,1258970.232026,1012214.98612,3.62538
SZ300349,金卡智能,671920.21395,593494.905762,2.16711
SZ300350,华鹏飞,179725.111241,122915.357487,1.27707
SZ300351,永贵电器,336837.550446,218727.616376,1.86528
SZ300352,北信源,1023575.805422,833308.93815,1.9975
SZ300353,东土科技,613177.0764,457696.536,4.07746
SZ300354,东华测试,162387.915974,92187.747738,2.4637
SZ300355,蒙草生态,444375.056437,362231.085096,0.95369
SZ300356,光一科技,229650.30106,214095.349153,6.94767
SZ300357,我武生物,3194385.984,2862599.907255,1.05472
SZ300358,楚天科技,401447.357454,392407.21377,3.91614
SZ300359,全通教育,377291.53609,317459.900345,2.10161
SZ300360,炬华科技,465044.930172,366141.6896,4.76016
SZ300362,天翔环境,65112.87931,41653.719138,0
SZ300363,博腾股份,1629870.841599,1344965.748126,2.70649
SZ300364,中文在线,504742.94514,432591.489144,17.19418
SZ300365,恒华科技,651276.891675,374290.6964,1.15728
SZ300366,创意信息,488260.24335,320006.848833,1.7217
SZ300367,东方网力,417324.608084,322364.41772,4.05345
SZ300368,汇金股份,494707.43175,474029.03334,8.95688
SZ300369,绿盟科技,1715952.97115,1560849.2643,0.96482
SZ300370,安控科技,238329.439656,174051.630717,2.51976
SZ300371,汇中股份,226808.16704,147059.085576,1.10492
SZ300373,扬杰科技,1312484.96254,1308230.25872,3.73859
SZ300374,恒通科技,382393.684035,264997.851875,4.54016
SZ300375,鹏翎股份,277035.04912,161924.95629,4.97432
SZ300376,易事特,1169191.818144,1163356.677504,0.50868
SZ300377,赢时胜,652298.93832,509033.948097,3.00245
SZ300378,鼎捷软件,347807.799771,346023.450696,1.66573
SZ300379,东方通,1177503.833688,1006829.46637,3.1505
SZ300380,安硕信息,249041.28,220299.214596,0.78178
SZ300381,溢多利,677278.32879,663377.003858,8.20808
SZ300382,斯莱克,436412.157795,436367.45907,1.36611
SZ300383,光环新网,3924204.819103,3819739.022482,2.96473
SZ300384,三联虹普,555359.98122,380834.559138,1.63663
SZ300385,雪浪环境,217544.293596,146946.174831,0.76599
SZ300386,飞天诚信,660927.564,357502.59735,2.50672
SZ300387,富邦股份,245984.886174,243099.894018,1.17334
SZ300388,国祯环保,651648.101034,539453.200748,0.64388
SZ300389,艾比森,315005.278305,160202.189745,2.74696
SZ300390,天华超净,765722.364,470062.635336,9.77674
SZ300391,康跃科技,459640.978944,447945.927712,2.03057
SZ300392,腾信股份,374400,252705.124425,16.07591
SZ300393,中来股份,624979.120568,423873.903079,4.91082
SZ300394,天孚通信,1075661.52928,951992.19648,2.33645
SZ300395,菲利华,977277.61416,785696.65595,0.97446
SZ300396,迪瑞医疗,724578.75,656272.65375,1.69104
SZ300397,天和防务,943056,688475.969865,6.09608
SZ300398,飞凯材料,1086012.974744,904205.867032,2.3914
SZ300399,京天利,327423.2,248452.977679,3.40491
SZ300400,劲拓股份,330213.7138,248232.159857,2.45891
SZ300401,花园生物,652311.396715,624694.71285,2.02626
SZ300402,宝色股份,174124,174124,0.46545
SZ300403,汉宇集团,295470,186592.6125,1.42674
SZ300404,博济医药,347180.998932,229911.718036,1.85425
SZ300405,科隆股份,129254.579636,85285.468163,0.92771
SZ300406,九强生物,1164148.02776,766995.12504,2.6424
SZ300407,凯发电气,246802.324122,168716.806807,0.65257
SZ300408,三环集团,3894572.321802,3710877.193242,1.43771
SZ300409,道氏技术,534053.223243,366438.47715,2.20714
SZ300410,正业科技,251651.54916,240501.50916,2.52211
SZ300411,金盾股份,438552.435529,142153.338949,3.23555
SZ300412,迦南科技,202264.1685,174224.933802,6.13447
SZ300413,芒果超媒,11597379.106654,5432807.895472,1.22057
SZ300414,中光防雷,378963.954822,353151.666489,0.98696
SZ300415,伊之密,343440,326834.974125,0.48167
SZ300416,苏试试验,417917.72595,414819.81345,0.81421
SZ300417,南华仪器,252643.445344,139475.306592,1.41271
SZ300418,昆仑万维,2531731.9176,2165210.2764,2.92136
SZ300419,浩丰科技,218077.98561,218077.98561,4.74843
SZ300420,五洋停车,506666.38574,289625.97674,2.53384
SZ300421,力星股份,144509.380784,108752.822684,0.75832
SZ300422,博世科,399963.028132,370638.547028,1.41793
SZ300423,鲁亿通,634620.70949,326183.092626,0.98469
SZ300424,航新科技,327899.424768,267373.678924,0.67245
SZ300425,中建环能,304135.8921,294550.13295,0.48194
SZ300426,唐德影视,254702.752,152128.130528,1.63878
SZ300427,红相股份,599145.740688,443134.401864,3.63851
SZ300428,四通新材,879121.26456,300301.14536,1.68856
SZ300429,强力新材,913544.256924,532450.656567,5.9657
SZ300430,诚益通,195302.387328,167418.945642,0.99397
SZ300431,暴风集团,59643.936853,45043.986886,20.72684
SZ300432,富临精工,628177.4108,608224.9443,2.97056
SZ300433,蓝思科技,10674692.664295,10638919.178345,2.22248
SZ300434,金石亚药,315770.683392,177750.065106,0.72258
SZ300435,中泰股份,374091.0302,224094.537066,3.1433
SZ300436,广生堂,453740,369510.707566,2.14564
SZ300437,清水源,222705.41076,136920.86076,1.26656
SZ300438,鹏辉能源,666272.614436,502245.809338,6.64811
SZ300439,美康生物,594265.80902,355192.748099,4.56475
SZ300440,运达科技,426048,420501.921111,1.06522
SZ300441,鲍斯股份,656532.518292,613816.837731,4.20602
SZ300442,普丽盛,175500,174088.321875,0.75212
SZ300443,金雷股份,449927.35578,301362.73587,7.45891
SZ300444,双杰电气,224916.726528,134833.659264,1.07281
SZ300445,康斯特,271261.964736,160958.828527,1.25871
SZ300446,乐凯新材,174253.2,168421.367312,2.08271
SZ300447,全信股份,290778.185745,169891.190748,0.99527
SZ300448,浩云科技,693706.056828,421802.73663,2.95863
SZ300449,汉邦高科,273391.087137,223542.910878,3.26074
SZ300450,先导智能,4213313.1706,4052929.8784,1.89103
SZ300451,创业慧康,1785390.063433,1340090.528293,2.03078
